,city,lat,lng
5218,Tellar,12.4011,79.553
5219,Jamunamukh,26.1015,92.7426
5220,Chada,17.4992,79.0756
5221,Thathupur,25.9731,86.0296
5222,Malipakar,25.3567,87.9005
5223,Majhaulia,25.9635,85.5738
5224,Gangaura Behra,25.9541,86.5482
5225,Kandra,22.8517,86.0519
5226,Avalurpet,12.38,79.3465
5227,Baghduma,24.8223,87.0116
5228,Mangalam,11.6368,79.2806
5229,Siddarampuram,15.53,76.636
5230,Banbhag,25.7919,87.414
5231,Chunakhali,22.301,88.7951
5232,Anjukulippatti,10.2444,78.0794
5233,Kishanpura Kalan,30.9337,75.3499
5234,Atari,31.6008,74.6056
5235,Kodakkal,13.0685,79.4149
5236,Reddippatti,11.21,78.2166
5237,Elurpatti,11.0234,78.2844
5238,Nathana,30.3155,75.0931
5239,Arrapalli,18.0718,79.7386
5240,Uttumalai,8.9916,77.5318
5241,Indurti,18.2233,79.1355
5242,Hathiakan,25.606,84.9997
5243,Tungavi,10.6263,77.3294
5244,Parur,11.5793,79.255
5245,Suttamalli,8.6987,77.6323
5246,Balgudar,25.2,86.0833
5247,Murungattoluvu,11.1651,77.6411
5248,Dhanwada,16.65,77.6667
5249,Hosahalli,14.648,76.4672
5250,Makaya,25.2242,87.864
5251,Nisarpur,22.1088,74.8078
5252,Kotli Ablu,30.3504,74.7868
5253,Parsad,26.1586,86.3579
5254,Aigali,16.72,75.06
5255,Kinhalu,15.4431,76.1397
5256,Nayagaon,24.5622,74.776
5257,Terku Narippaiyur,9.1167,78.4188
5258,Bilaspur,30.3044,77.3028
5259,Bamora,24.0554,78.0893
5260,Uppur,13.3945,74.7657
5261,Chavuttahalli,12.4202,78.2352
5262,Khathjari,24.7046,81.9891
5263,Pasaul,26.2647,85.6756
5264,Harewa,25.6831,86.5909
5265,Birpur,32.6617,74.9518
5266,Chilakhana,26.299,89.5892
5267,Dharawat,25.0592,85.042
5268,Bhagatpur,25.4098,86.3076
5269,Thogaduru,12.0957,76.8078
5270,Rellivalasa,17.9108,83.41
5271,Tiruvengadam,9.2586,77.6748
5272,Sendamangalam,11.7431,79.379
5273,Kharagbani,26.4852,86.3073
5274,Bag,22.359,74.7905
5275,Chegurumomadi,18.2361,79.1974
5276,Sakhua,26.1734,86.7624
5277,Banaso,23.9884,85.7866
5278,Kalaikunda,22.3392,87.2264
5279,Nutakki,16.4139,80.6506
5280,Paradarami,13.0833,78.9833
5281,Bhatkhori,25.9156,86.9072
5282,Dabhaura,25.1162,81.3044
5283,Nandiyalam,12.9237,79.2635
5284,Ahmadpur,23.8301,87.6866
5285,Barwan,23.9409,87.935
5286,Tiruvambalapuram,8.2514,77.7752
5287,Manbazar,23.0615,86.6642
5288,Simrol,22.5387,75.9111
5289,Santamaguluru,16.1303,79.9486
5290,Shyamnagar,22.97,88.38
5291,Vemulanarva,16.966,80.26
5292,Muddada,18.2385,83.8687
5293,Janhapara,21.339,83.731
5294,Budalur,10.7861,78.9864
5295,Piploda,23.6073,74.942
5296,Nallamadu,16.8802,81.3549
5297,Pulluru,16.8301,80.6226
5298,Madhubani,27.0001,84.104
5299,Kalladai,10.7272,78.4634
5300,Punjai Lakkapuram,11.305,77.7554
5301,Neglur,14.9,75.6
5302,Pachhapur,16.29,74.6
5303,Periyapuliyur,11.4296,77.6309
5304,Khandaich,24.8511,86.2395
5305,Bikrampur Bande,25.8415,85.7424
5306,Kusmaul,26.1911,87.1311
5307,Devmaudaldal,24.6312,81.1594
5308,Kanangle,16.29,74.6
5309,Dodarasinakere,12.5083,77.02
5310,Navani,11.3709,78.138
5311,Hakka,25.9163,87.6474
5312,Lakhna,25.8865,87.6001
5313,Rahta,25.9213,86.9734
5314,Baba Bakala,31.55,75.25
5315,Palankottai,9.1356,77.6952
5316,Jaisinghnagar,23.626,78.5726
5317,Vadavalam,10.4286,78.8913
5318,Paratdiha,24.1638,86.307
5319,Muturkha,24.1044,86.2855
5320,Kanhauli,26.4815,86.1876
5321,Gandikunta,16.1699,80.9443
5322,Raipur,25.4226,86.8498
5323,Banki,26.1497,86.3626
5324,Pathari,23.9333,78.2167
5325,Kadimetla,15.7376,77.5385
5326,Gudalur,10.783,78.4232
5327,Gundi,18.6237,79.0923
5328,Pagidyala,15.933,78.333
5329,Ponneri,12.5972,78.5979
5330,Velpuru,16.1496,79.863
5331,Chinnakkavundanur,11.4559,77.8673
5332,Bundehra,25.3776,86.7376
5333,Zafargarh,17.7686,79.4859
5334,Tadangam,12.1056,78.1226
5335,Somasamudram,15.15,76.92
5336,Karankot,17.2866,77.5644
5337,Gudimulakhandrika,16.409,81.803
5338,Punnaikkayal,8.6322,78.1119
5339,Chinnampalaiyam,10.6604,77.0248
5340,Budhma,25.6451,86.8317
5341,Honge,15.88,74.56
5342,Wangjing,24.3862,93.8604
5343,Shahganj,22.8467,77.798
5344,Jaisinghnagar,23.6858,81.3909
5345,Maihma Sarja,30.311,74.8427
5346,Chintapalle,17.8667,82.35
5347,Mamidipalli,18.7772,78.2962
5348,Wadgira,16.5858,77.098
5349,Madhavaram,16.89,81.5937
5350,Govindapuram,16.1548,80.1027
5351,Malhargarh,24.2829,74.9902
5352,Hamira,31.4589,75.4304
5353,Jagannadapuram,13.2745,80.1802
5354,Majali,14.9,74.1
5355,Gidha,26.0507,86.8176
5356,Pangunattam,12.1112,78.0123
5357,Nambutalai,9.7277,79.0071
5358,Keora,25.4374,85.0726
5359,Katahra,26.2235,87.0643
5360,Dinara,25.4613,78.3205
5361,Rurka Kalan,31.07,75.41
5362,Kattamuru,17.08,82.13
5363,Hardiya,25.5301,84.4961
5364,Kaikaram,16.812,81.366
5365,Anantpur,16.889,75.0146
5366,Idumbavanam,10.4224,79.6001
5367,Valtoha,31.2074,74.6423
5368,Rampura,14.881,76.7814
5369,Punnavalli,16.4062,80.401
5370,Konidena,16.0156,80.057
5371,Minakshipuram,9.9908,77.3709
5372,Rautara,25.663,87.5378
5373,Adiyakkamangalam,10.7626,79.6775
5374,Devanangurichchi,11.3895,77.8547
5375,Nagathan,16.83,75.73
5376,Khutha Baijnath,26.0268,87.117
5377,Dagarua,25.8,87.64
5378,Tamganj,26.2478,87.1569
5379,Bisaul,26.6151,85.993
5380,Jawalgeri,15.8656,76.8156
5381,Patchur,12.5949,78.4622
5382,Nadimpalem,16.2123,80.3097
5383,Uppalaguptam,16.5667,82.1
5384,Vaikuntam,11.5197,77.9398
5385,Saidoke,30.5267,75.2867
5386,Sundarsi,23.2688,76.4399
5387,Gangadhar,18.5883,79.011
5388,Alukkuli,11.4458,77.3574
5389,Narikombu,12.9,75.03
5390,Sanampudi,16.086,79.835
5391,Kondalahalli,14.72,76.76
5392,Muddanuru,14.6667,78.4
5393,Baisuhalli,12.2064,78.1906
5394,Singhana,22.1902,74.9702
5395,Baikunthapur,22.9117,87.9668
5396,Pinjranwan,25.1702,84.8203
5397,Nagasamudra,14.72,76.76
5398,Manchenahalli,13.5007,77.6035
5399,Gandlapenta,14.05,78.3089
5400,Pedavidu,16.8558,79.8937
5401,Beltangadi,12.9795,75.2699
5402,Havanur,14.8667,75.7
5403,Kambaneri Pudukkudi,9.0685,77.3795
5404,Vanukuru,16.4406,80.7379
5405,Gold,33.5874,74.1445
5406,Kondayampalaiyam,11.513,77.4371
5407,Viralimalai,10.6023,78.5471
5408,Badagabettu,13.3335,74.7999
5409,Ganguru,16.4833,80.7333
5410,Ekalbehri,21.8933,78.8794
5411,Kannal,18.6938,79.4288
5412,Ramasingavaram,16.8863,81.1083
5413,Laila,12.99,75.27
5414,Manchi,12.9,75.03
5415,Mallappadi,12.5273,78.3756
5416,Raun,26.3431,78.9443
5417,Bishunpur,25.5665,87.4435
5418,Pulivalam,10.7525,79.6352
5419,Murajpur,25.9506,86.4713
5420,Kirangur,12.4316,76.6993
5421,Ulipuram,11.4667,78.4667
5422,Perumbalai,11.9635,77.9375
5423,Madhubani,26.3272,87.016
5424,Puraini,26.0607,87.0331
5425,Uppugunduru,15.673,80.167
5426,Udburu,23.0333,85.3667
5427,Berchha,23.2823,76.3199
5428,Inole,17.8682,79.5545
5429,Parol,32.346,75.4344
5430,Dattapara,22.8491,88.9023
5431,Badanahatti,15.3176,76.8258
5432,Thikri,22.0634,75.4007
5433,Jujharpur,25.7514,87.9634
5434,Aldona,15.58,73.87
5435,Nerinjippettai,11.6543,77.7586
5436,Harbatpur,30.45,77.73
5437,Piru,25.1009,84.5583
5438,Yekambarakuppam,13.3168,79.5678
5439,Chikkala,16.9698,81.5922
5440,Jambukuttaippatti,12.3246,78.3443
5441,Bhogapuram,18.0667,83.5
5442,Saidabad,25.5489,85.3087
5443,Honganur,12.6044,77.2175
5444,Irungalur,10.9399,78.7619
5445,Barbana,26.0719,87.2539
5446,Sohta,26.2149,87.0826
5447,Pettampalaiyam,11.3499,77.5706
5448,Kaliganj,23.7348,88.2293
5449,Sarpamari,26.3841,89.6891
5450,Vardhamankota,17.3775,79.441
5451,Budanur,12.55,76.9582
5452,Nirna,17.77,77.14
5453,Gobindpur,24.782,85.6943
5454,Ladhuka,30.5082,74.0905
5455,Fateh Nangal,31.9453,75.3191
5456,Bijeraghogarh,23.9955,80.6066
5457,Kukraun,25.7647,87.1847
5458,Sivamalai,11.0319,77.5384
5459,Somvarpet,12.597,75.8496
5460,Unao,25.5784,78.6006
5461,Damargidda,16.8189,77.5031
5462,Kadiyadda,16.8774,81.5149
5463,Pathraha,26.433,87.0743
5464,Sekha,30.3586,75.644
5465,Ayas,24.2508,87.7784
5466,Rajapudi,17.183,82.05
5467,Katuria,24.7476,86.7205
5468,Chandwara,24.393,85.4798
5469,Uranganpatti,9.9984,78.4297
5470,Majra,25.7131,87.3637
5471,Kommuru,16.0667,80.3667
5472,Kottur,9.9038,77.4071
5473,Khoragachhi,26.3344,87.5411
5474,Nattakkadaiyur,11.0882,77.6637
5475,Kasap,25.4702,84.6087
5476,Pappampatti,10.4446,77.4048
5477,Khem Karan Saray,25.1233,84.8117
5478,Ghorbanki,26.5697,86.0484
5479,Sarauni,24.8613,85.8712
5480,Timmapuram,17.1036,81.0781
5481,Muppalla,16.3198,80.0927
5482,Khajuri,26.5216,84.3391
5483,Barjhar,22.6012,74.2471
5484,Gokhulapur,26.2479,87.1137
5485,Uppinangadi,12.77,75.22
5486,Khari,33.389,75.1514
5487,Kuchai Kot,26.5559,84.3292
5488,Gopalpur,19.2586,84.9052
5489,Bagchini,26.4817,77.8185
5490,Sowan,25.554,84.2334
5491,Jawasa,26.6259,78.7418
5492,Aranya Kalan,23.2448,76.7435
5493,Cholavaram,13.2389,80.1627
5494,Tsrar Sharif,33.8632,74.7652
5495,Rasol,20.6298,85.3126
5496,Vempatti,17.4488,79.5992
5497,Segarai,10.73,79.5111
5498,Korwar,16.92,76.24
5499,Algun,31.2795,74.6517
5500,Kalvarpatti,10.625,77.9375
5501,Madepalli,12.5491,78.34
5502,Tandarampattu,12.1533,78.9473
5503,Andiyappanur,12.5342,78.7024
5504,Anjehalli,12.1395,77.9808
5505,Kadanadu,11.4607,76.7182
5506,Rangapuram,15.4092,78.0746
5507,Talakulam,8.1824,77.3161
5508,Barpathar,26.2871,93.8884
5509,Kunnattur,11.2727,77.4107
5510,Kovilpatti,10.0283,77.5809
5511,Babhangaon,25.7897,86.9767
5512,Gamail,25.7062,86.9914
5513,Kankanalapalle,15.9923,79.4848
5514,Jagta,26.1321,87.1911
5515,Kakarati,24.5639,80.2659
5516,Durgi,16.4242,79.4928
5517,Karuveppampatti,11.3983,77.8746
5518,Kaglipur,12.8006,77.5082
5519,Himmatpura,30.5271,75.3627
5520,Chokkalingapuram,10.193,78.3973
5521,Onda,25.2452,85.665
5522,Molagavalli,15.3567,77.3301
5523,Sarakkayhalli,12.2191,78.048
5524,Bikkatti,11.3741,76.7513
5525,Ramachandrapuram,16.5689,81.6645
5526,Belludi,14.45,75.7833
5527,Ralla,30.12,75.432
5528,Vanavasi,11.7523,77.8779
5529,Kanavaypudur,11.9282,78.1832
5530,Chhapera,23.8948,76.4538
5531,Wabagai,24.5309,93.9376
5532,Parasbani,25.8249,87.2983
5533,Uppalapadu,16.3862,79.9983
5534,Gudalur,10.7898,78.1285
5535,Kayatha,23.237,76.0189
5536,Mokri,25.0184,83.5633
5537,Nangal Lalchand,29.92,75.4
5538,Dahi,22.1122,74.5879
5539,Rani Sagar,25.6079,84.3626
5540,Sanganakallu,15.1847,76.9703
5541,Periyamuttur,12.463,78.1969
5542,Unagatla,16.9611,81.661
5543,Boddikurapadu,15.6591,79.7509
5544,Sarenja,25.4449,83.8942
5545,Guria,26.1633,86.9645
5546,Ramgarh,25.2889,83.6535
5547,Alampur,24.8721,83.8829
5548,Chinnayagudem,17.047,81.481
5549,Pararia,26.34,87.5896
5550,Bendapudi,17.2673,82.3758
5551,Pudukkottai,10.6118,78.0505
5552,Sosale,12.233,76.917
5553,Bhui,25.0894,85.3888
5554,Gurmaila,25.4829,87.349
5555,Penaballi,17.2103,80.6978
5556,Ghalib Kalan,30.8372,75.3902
5557,Ramapattanam,10.7106,76.9183
5558,Moranha,27.1874,94.9156
5559,Rudraprayag,30.28,78.98
5560,Sukkampatti,10.5267,78.1728
5561,Bageshwar,29.838,79.771
5562,Hagaribommanahalli,15.04,76.2
5563,Periyapodu,10.6099,76.8786
5564,Sogam,34.5014,74.3823
5565,Gandhwani,22.34,75.0048
5566,Ganaram,18.5275,78.245
5567,Vallahbhapuram,16.3528,80.7175
5568,Angichettippalaiyam,11.7742,79.5255
5569,Pasivedalajimma,17.0072,81.8292
5570,Halgeri,14.5551,75.6099
5571,Halge,15.88,74.56
5572,Pallippatti,11.8722,77.897
5573,Govindapalle,15.3525,78.5224
5574,Sungal,32.9392,74.6935
5575,Nelali,10.9282,77.4832
5576,Andanappettai,10.7498,79.8226
5577,Dharhwa,26.9104,84.2769
5578,Kadlabalu,15.04,76.2
5579,Jajireddigudem,17.3278,79.5711
5580,Dhamnod,23.4421,74.9744
5581,Itiki,14.951,76.0944
5582,Susari,22.1797,74.7577
5583,Ablu,30.3391,74.7879
5584,Davuluru,16.2625,80.7436
5585,Tarazu,34.2714,74.5009
5586,Mandalavadi,12.6073,78.6055
5587,Hegde,14.4667,74.4167
5588,Alawandi,15.2303,75.9801
5589,Kodigenahalli,13.7214,77.3863
5590,Madanancheri,12.7034,78.5991
5591,Nagayalanka,15.95,80.9167
5592,Donabagatta,13.8951,75.7015
5593,Esanai,11.3004,78.8314
5594,Sirali,22.1519,77.0617
5595,Barun,24.8602,84.2232
5596,Silaiyampatti,9.8732,77.3927
5597,Kottapalem,17.436,82.495
5598,Konduru,16.678,80.573
5599,Maddur,16.8667,77.6167
5600,Kurichchi,11.7276,78.4102
5601,Teghra,26.4929,86.368
5602,Budamangalam,12.3792,79.2308
5603,Mudhol,15.6406,75.9531
5604,Dehri,25.4252,83.8201
5605,Puttai,11.8957,78.8874
5606,Amtala,26.1,91.39
5607,Sorala,19.1492,84.7025
5608,Gangapatnam,14.5237,80.1521
5609,Duvvuru,14.5507,79.8331
5610,Narayanpur,17.8589,76.9733
5611,Velampatti,10.2311,78.2294
5612,Nandnawan,25.0785,86.096
5613,Yenmangandla,16.8839,78.0332
5614,Melpanaikkadu,10.2599,79.1169
5615,Morubagalu,13.9702,77.0411
5616,Kod,22.885,75.1862
5617,Tala,24.3735,81.1989
5618,Gugi,16.7292,76.7469
5619,Savadi,15.6469,75.6758
5620,Chinna Kalaiyamputtur,10.4714,77.4657
5621,Hirehalli,14.32,76.64
5622,Pedda Mupparam,17.4792,79.6817
5623,Rampatti,26.0028,86.8014
5624,Borio,25.0344,87.5925
5625,Navappatti,11.7393,77.7836
5626,Neginhal,15.79,74.75
5627,Tettu,13.6275,78.4322
5628,Munagala,17.05,79.8333
5629,Kurichedu,15.9026,79.5773
5630,Belakvadi,12.255,77.1225
5631,Gudivada,17.3974,82.7908
5632,Sangam,17.8958,79.5708
5633,Hamsavaram,17.2938,82.4942
5634,Hathapur,26.5609,86.0247
5635,Mosrah,18.6155,77.9718
5636,Babai Kalan,22.8313,78.6774
5637,Jori Kalan,24.2045,84.877
5638,Mahagaon,17.5211,76.915
5639,Ingleshwar,16.59,75.96
5640,Hirehaluhosahalli,15.0105,76.836
5641,Ghat Borul,17.77,77.14
5642,Narsingi,18.0446,78.4254
5643,Telaprolu,16.586,80.89
5644,Koheda,18.1709,79.0934
5645,Yeldurti,17.9074,78.3721
5646,Kot Umachigi,15.5426,75.771
5647,Seydunganallur,8.6624,77.8293
5648,Tirumalaippatti,11.3353,78.2194
5649,Velakalnattam,12.5505,78.4429
5650,Hatti Mattur,14.9435,75.4239
5651,Kirrayach,26.6322,78.3423
5652,Panjampatti,10.3178,77.9263
5653,Kunimedu,12.0885,79.894
5654,Kadganchi,17.4437,76.6595
5655,Khetko,23.7554,85.9122
5656,Dhobipet,17.4716,78.087
5657,Miryal,17.5661,78.8095
5658,Koshanam,11.3701,77.3523
5659,Damal,12.886,79.5922
5660,Sriramapuram,16.4071,80.2971
5661,Corgao,15.7096,73.7497
5662,Akalgarh,30.8019,75.8582
5663,Chennayyanakote,12.2719,75.9559
5664,Yellanda,17.7929,79.5912
5665,Kambur,10.1599,78.3264
5666,Moman Barodiya,23.6042,76.3364
5667,Varatanapalli,12.5828,78.302
5668,Pedda Pendyala,17.923,79.4085
5669,Kotabommali,18.5333,84.1667
5670,Guttikonda,16.43,79.834
5671,Mallaram,18.754,78.112
5672,Kanavaypatti,10.1857,77.7347
5673,Chikkerur,14.5326,75.3084
5674,Tummapudi,16.378,80.6231
5675,Tillaivilagam,10.4127,79.5547
5676,Maddur,13.2397,79.5653
5677,Chettiyapatti,10.424,77.8228
5678,Tumberi,12.6986,78.5856
5679,Dodda Siddavvanahalli,14.22,76.4
5680,Kaniwara,22.2145,79.7366
5681,Dirusumarru,16.4722,81.5295
5682,Rajod,22.9501,75.064
5683,Zulakallu,16.4442,79.7874
5684,Ambara,22.1892,78.6903
5685,Naduvalur,11.48,78.65
5686,Hosuru,15.3797,77.4598
5687,Gholia Kalan,30.6726,75.18
5688,Honganur,11.94,76.95
5689,Tummalacheruvu,17.7667,80.8
5690,Agadallanka,16.7123,81.2732
5691,Potangal,18.5661,77.7742
5692,Dharmajigudem,16.9,81
5693,Kovvali,16.7333,81.1667
5694,Balvadi,21.4412,75.223
5695,Vannikkonendal,8.9959,77.6245
5696,Vadacheri,10.7324,78.5261
5697,Lakhanapuram,18.7504,83.5534
5698,Allahpur,26.3434,77.8195
5699,Dalavaypattanam,10.6747,77.4845
5700,Maisaram,17.1329,78.4367
5701,Padakanti,18.6942,78.2842
5702,Eduttavaynattam,11.8057,78.827
5703,Bhelsi,24.7866,79.1281
5704,Kanchanpalli,17.7427,79.3128
5705,Nanguneri,8.4906,77.6588
5706,Nellutla,17.7034,79.1956
5707,Nettadahalli,12.133,78.0671
5708,Gudluru,15.0729,79.9012
5709,Vinjam,13.2544,79.263
5710,Bandamurlanka,16.517,81.988
5711,Vanduvancheri,10.4292,79.6498
5712,Kalicherla,13.8833,78.5333
5713,Kilankundal,10.7543,77.7269
5714,Tullukuttinayakkanur,9.8149,77.6808
5715,Mustafabad,18.2787,78.7108
5716,Janglot,32.4353,75.5231
5717,Rompicherla,13.7228,79.0542
5718,Modachchur,11.4415,77.4288
5719,Ramnagar,32.8073,75.3112
5720,Channubanda,17.0331,80.8056
5721,Bundala,31.1429,75.6615
5722,Chalgeri,14.5652,75.7166
5723,Jainagar,24.3756,85.6443
5724,Virapperumanallur,11.7763,79.4466
5725,Kandanati,15.6997,77.4757
5726,Bishamagiri,19.3849,84.4715
5727,Valasa,14.1632,76.9469
5728,Koppunur,16.4867,79.3318
5729,Gundumal,16.8939,77.7112
5730,Penugolanu,16.9771,80.4369
5731,Pedda Nindrakolanu,16.7342,81.3941
5732,Ranjal,18.7458,77.9483
5733,Kottadindulu,16.483,81.833
5734,Thandewala,30.472,74.5898
5735,Keregodu,12.6333,76.9167
5736,Kot Fatah,30.1122,75.112
5737,Nunihat,24.4843,87.1323
5738,Kalas,15.0981,75.4067
5739,Garsekurti,18.5083,78.9774
5740,Silvarpatti,10.118,77.6241
5741,Kharsod B,23.2225,75.386
5742,Sini,22.7933,85.9454
5743,Sirikonda,17.1947,79.7775
5744,Polakala,13.3458,78.8167
5745,Kodavatipudi,17.4887,82.6046
5746,Nelkattumseval,9.24,77.53
5747,Nimmekal,17.2372,79.6633
5748,Pullalacheruvu,16.1584,79.4321
5749,Deshnur,15.79,74.75
5750,Balumath,23.8298,84.7888
5751,Amingaon,26.23,91.67
5752,Herseh Chhina,31.7453,74.783
5753,Barhagarh,19.5676,84.5842
5754,Madnur,18.5,77.6333
5755,Malangam,34.4383,74.5575
5756,Nagaiyampatti,11.4639,78.4801
5757,Chinna Mupparam,17.6319,79.8411
5758,Pappakudi,8.752,77.5026
5759,Deodora,22.6149,80.3616
5760,Harike,31.1661,74.9417
5761,Hata,25.046,83.4632
5762,Kandanur,10.1037,78.8254
5763,Adigoppula,16.4402,79.6235
5764,Khanapur,17.9004,79.9277
5765,Chitvel,14.1667,79.3333
5766,Tilvalli,14.6268,75.231
5767,Hiramandalam,18.6708,83.9505
5768,Amadalli,14.7667,74.2167
5769,Magam,34.4595,74.2306
5770,Dala,30.7773,75.2494
5771,Punnappatti,10.2243,78.1982
5772,Bommagondanahalli,13.8984,77.0733
5773,Bharno,23.2204,84.8891
5774,Abiramam,9.4423,78.4399
5775,Phopnar Kalan,21.2365,76.3268
5776,Nattarasankottai,9.869,78.5531
5777,Manpur,22.4315,75.6211
5778,Ragampet,18.6383,79.1441
5779,Madaram,19.1653,79.4097
5780,Kattirippulam,10.464,79.7597
5781,Kodaimangalam,10.4733,77.507
5782,Pata Uppal,18.1799,79.4762
5783,Bachchannapet,17.7883,79.0349
5784,Kalkuni,14.6,74.8333
5785,Pyalakurti,15.7286,77.8168
5786,Pillutla,16.539,79.9044
5787,Vijayapuri,11.23,77.5
5788,Teranikallu,15.6392,77.5303
5789,Angallu,13.6287,78.4857
5790,Maina,23.1712,76.6629
5791,Bhalaiana,30.329,74.712
5792,Ulatu,23.2766,85.5012
5793,Kambhampadu,16.9822,80.6567
5794,Sukand,26.6444,78.4752
5795,Kaoni,30.4,74.663
5796,Pallappalaiyam,11.3891,77.6027
5797,Mudhol,16.35,75.2833
5798,Ranod,25.0748,77.8761
5799,Virapalle,14.15,78.8667
5800,Khaur,32.8229,74.5112
5801,Raonta,30.5619,75.19
5802,Bargaon,23.1795,84.6991
5803,Nesarg,15.9069,74.774
5804,Tonk Khurd,23.0983,76.2155
5805,Narona,17.5156,76.7182
5806,Nottampatti,9.9772,77.7177
5807,Mannegudam,17.4601,79.9177
5808,Vidapanakallu,15.0667,77.1833
5809,Karuppur,10.4918,78.3296
5810,Srirangapur,16.1917,78.0507
5811,Navipet,18.8022,77.9836
5812,Jagannathpur,22.2211,85.6392
5813,Basrur,13.6308,74.7377
5814,Vairichettipalaiyam,11.2872,78.4893
5815,Shelawadi,15.5833,75.4667
5816,Guntapalli,14.7385,79.04
5817,Raiparthi,17.7042,79.6081
5818,Hale Dyamavvanahalli,14.2682,76.4904
5819,Holagondi,15.02,75.95
5820,Bagalvad,16.0528,76.8877
5821,Pedda Penki,18.5853,83.5069
5822,Belhatti,15.0818,75.6465
5823,Tadinada,16.547,81.3219
5824,Dilawarpur,19.0908,78.2275
5825,Amudalapalle,15.9301,80.6899
5826,Landupdih,23.1478,85.7817
5827,Reddiyapatti,10.1581,78.1901
5828,Medikunda,15.9581,77.6095
5829,Perungulam,8.6413,77.9985
5830,Shiddapur,13.6635,74.9121
5831,Talwandi Chaudhrian,31.3,75.1764
5832,Mangala,11.9998,76.9594
5833,Rudravaram,15.266,78.628
5834,Kolumalapalle,15.4774,78.1293
5835,Anantasagaram,14.5715,79.4075
5836,Hosuru,13.7399,77.4312
5837,Yaragol,16.9047,77.0661
5838,Tarichar Kalan,25.4118,78.89
5839,Padmapuram,19.2428,83.8181
5840,Yellareddi,18.5239,78.585
5841,Tsallagundla,16.3522,79.9619
5842,Chintakommadinne,14.4267,78.7618
5843,Hudem,14.91,76.4
5844,Nulvi,15.2728,75.1673
5845,Mandalapalle,14.0209,77.7511
5846,Majhgawan,24.8,80.8
5847,Chinaur,25.9467,78.1024
5848,Gangajalghati,23.42,87.12
5849,Miduturu,15.7667,78.3
5850,Tirupati,13.65,79.4167
5851,Kalyan,19.2502,73.1602
5852,Mysore,12.3086,76.6531
5853,Hathras,27.36,78.03
5854,Sitalpur,27.63,80.75
5855,Ambala,30.3786,76.7725
5856,Haripur,31.5322,75.9172
5857,Pilibhit,28.6333,79.7667
5858,Dudhauni,28.03,79.09
5859,Malegaon,20.55,74.55
5860,Navsari,20.8504,72.92
5861,Tonk,26.1505,75.79
5862,Porbandar,21.6425,69.6047
5863,Hubli,15.3619,75.1231
5864,Bhuj,23.25,69.67
5865,Gulyam,15.3598,77.067
5866,Puttige,13.0751,74.9597
5867,Erraguntlakota,13.9622,79.2768
5868,Kalimala,18.0738,81.7495
5869,Namakadu,14.006,80.1194
5870,Tigaon,21.6456,78.4576
5871,Sorab,14.3814,75.0918
5872,Palkot,22.8748,84.6433
5873,Narasimharajapura,13.6108,75.512
5874,Kodivalasa,13.2547,79.4249
5875,Rangasamudram,13.714,78.2645
5876,Vanipenta,14.7906,78.7805
5877,Ottappidaram,8.9127,78.0218
5878,Piprai,24.5097,77.9642
5879,Mohdra,24.1849,79.9577
5880,Pindra,24.9595,80.7879
5881,Pondaluru,14.2535,79.2408
5882,Talavadi,11.778,77.0055
5883,Gonikoppal,12.183,75.9294
5884,Barwadih,23.8478,84.1105
5885,Mallampalli,18.1105,79.8494
5886,Adivala,13.9131,76.6619
5887,Marne,13.3284,75.0113
5888,Naurhiya,24.2069,82.5655
5889,Iawar,23.0094,76.5007
5890,Taisar,22.4867,84.1804
5891,Kesli,23.4183,78.8062
5892,Ukwa,21.971,80.4662
5893,Nulivedu,14.1002,78.5548
5894,Kanajanahalli,14.1092,76.8381
5895,Oppicherla,16.4444,79.6967
5896,Bayaram,18.0506,80.7375
5897,Mariyadau,24.2762,79.6559
5898,Karajgi,17.2827,76.2149
5899,Timmapuram,15.4887,78.5744
5900,Katteragandla,15.0091,78.9584
5901,Ghattupal,17.0725,78.9239
5902,Ratangarh,24.8167,75.1167
5903,Kondrukota,17.1717,81.8317
5904,Prabhat Pattan,21.6407,78.2722
5905,Phagu,26.8403,88.7682
5906,Umreth,22.1262,78.7149
5907,Settivaripalle,14.7543,78.7649
5908,Charakunda,16.6916,78.7054
5909,Kharsawan,22.7909,85.831
5910,Gazulapalle,15.4036,78.6176
5911,Venkatadripalem,16.0506,79.217
5912,Sanchi,23.4865,77.7378
5913,Peddannavaripalle,14.2535,78.3384
5914,Sulahpet,17.4014,77.3472
5915,Jonnagiri,15.2303,77.5714
5916,Mansong,27.1662,88.5744
5917,Miyar,13.1945,75.0484
5918,Kishtwar,33.3135,75.7673
5919,Iklod,26.0222,77.3208
5920,Pendekallu,15.3753,77.6242
5921,Jabera,23.5582,79.678
5922,Malaimarpuram,14.2096,79.3072
5923,Indurti,17.0055,78.9054
5924,Mirdoddi,18.0786,78.677
5925,Salar,33.8789,75.2485
5926,Nayagaon,24.8015,80.8962
5927,Hire Vadvatti,15.2235,75.7831
5928,Segaon,21.8585,75.3293
5929,Sobhapur,22.7737,78.2638
5930,Poninguinim,14.9679,74.0865
5931,Chapalamadugu,16.073,79.3775
5932,Munnelli,14.92,78.9546
